State,Year,Annual_Rainfall,Historical_Avg_Rainfall,Rainfall_Anomaly,Rainfall_Anomaly_Percent,Rainfall_Risk_Score,Regional_Rainfall_Risk,Flood_Events,Total_Known_Fatalities,Total_Known_Injuries,Total_Known_Displaced,Total_Animal_Fatalities,Average_Impact_Score,Historical_Flood_Present,Combined_Risk_Score,Combined_Risk_Level,Rainfall_Data_Available,Final_Risk_Level,Final_Risk_Score,Rainfall_Signal,Historical_Flood_Signal,Risk_Fusion_Score,Overall_Risk_Level,Recommended_Action
Madhya Pradesh,1998.0,970.15,1073.6032972295905,-103.4532972295903,-8.79616668885822,0.0,Low,3.0,4.0,0.0,0.0,0.0,-0.3333333333333333,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,1999.0,1248.3000000000002,1073.6032972295905,174.6967027704098,15.758005130984944,0.5,Moderate,5.0,36.0,0.0,0.0,654.0,0.8,1,1.5,Moderate,1,Moderate,1,0.5,1,1.5,LOW,Routine monitoring recommended.
Madhya Pradesh,2000.0,874.2,1203.035042735043,-328.83504273504263,-27.33378755014916,0.0,Low,4.0,12.0,35.0,0.0,100.0,1.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2001.0,978.55,1073.6032972295905,-95.05329722959031,-9.692083215729738,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Madhya Pradesh,2002.0,817.1500000000001,1073.6032972295905,-256.45329722959025,-24.28068944867437,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Madhya Pradesh,2003.0,1192.25,1073.6032972295905,118.64670277040966,9.887674535593552,0.5,Moderate,8.0,50.0,18.0,0.0,0.0,0.625,1,1.5,Moderate,1,Moderate,1,0.5,1,1.5,LOW,Routine monitoring recommended.
Madhya Pradesh,2004.0,901.7,1073.6032972295905,-171.9032972295903,-15.38386315748857,0.0,Low,2.0,0.0,2.0,0.0,0.0,-1.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2005.0,1059.3000000000002,1073.6032972295905,-14.303297229590214,-3.3764365611548994,0.5,Moderate,6.0,64.0,11.0,0.0,38000.0,0.6666666666666666,1,1.5,Moderate,1,Moderate,1,0.5,1,1.5,LOW,Routine monitoring recommended.
Madhya Pradesh,2006.0,1056.3,1073.6032972295905,-17.30329722959027,1.1258794915818449,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Madhya Pradesh,2007.0,730.15,1073.6032972295905,-343.4532972295903,-30.117659696213696,0.0,Low,2.0,42.0,3.0,0.0,0.0,1.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2008.0,897.1500000000001,1073.6032972295905,-176.45329722959025,-16.41158420107618,0.0,Low,1.0,3.0,0.0,0.0,5000.0,1.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2009.0,910.45,1073.6032972295905,-163.1532972295903,-14.32722260326829,0.0,Low,1.0,28.0,0.0,0.0,0.0,3.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2010.0,868.3499999999999,1073.6032972295905,-205.25329722959032,-18.974174376928303,0.0,Low,2.0,2.0,0.0,0.0,0.0,1.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2011.0,1169.5500000000002,1073.6032972295905,95.9467027704098,9.339684351001551,0.5,Moderate,5.0,33.0,18.0,0.0,75.0,0.2,1,1.5,Moderate,1,Moderate,1,0.5,1,1.5,LOW,Routine monitoring recommended.
Madhya Pradesh,2012.0,1044.15,1073.6032972295905,-29.453297229590305,-1.4109866229257602,0.0,Low,3.0,7.0,2.0,0.0,0.0,0.3333333333333333,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2013.0,1459.1,1073.6032972295905,385.49670277040974,37.19565179915141,1.5,High,4.0,10.0,13.0,0.0,0.0,-0.25,1,2.5,High,1,High,2,1.5,1,2.5,LOW,Routine monitoring recommended.
Madhya Pradesh,2014.0,894.9,1073.6032972295905,-178.7032972295903,-15.7576654199143,0.0,Low,2.0,7.0,9.0,0.0,0.0,0.5,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2015.0,990.75,1073.6032972295905,-82.85329722959028,-5.76885607189139,0.0,Low,2.0,16.0,0.0,0.0,0.0,1.5,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2016.0,1219.0,1073.6032972295905,145.39670277040972,13.838688632351348,0.5,Moderate,6.0,47.0,1.0,0.0,0.0,1.1666666666666667,1,1.5,Moderate,1,Moderate,1,0.5,1,1.5,LOW,Routine monitoring recommended.
Madhya Pradesh,2017.0,804.55,1073.6032972295905,-269.05329722959027,-24.36061102323805,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Madhya Pradesh,2018.0,,,,,,,5.0,8.0,0.0,0.0,0.0,1.0,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2019.0,,,,,,,7.0,21.0,0.0,0.0,0.0,1.2857142857142858,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2020.0,,,,,,,4.0,10.0,0.0,0.0,0.0,-0.25,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2021.0,,,,,,,11.0,34.0,0.0,0.0,0.0,0.9090909090909092,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2022.0,,,,,,,19.0,1.0,0.0,0.0,0.0,-0.8947368421052632,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madhya Pradesh,2023.0,,,,,,,42.0,10.0,0.0,1.0,8.0,-0.7142857142857143,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
"Madhya Pradesh, Chhattisgarh",2001.0,,,,,,,7.0,61.0,0.0,0.0,0.0,1.7142857142857142,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
"Madhya Pradesh, Chhattisgarh",2002.0,,,,,,,2.0,31.0,0.0,0.0,0.0,2.5,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
"Madhya Pradesh, Chhattisgarh",2006.0,,,,,,,8.0,211.0,22.0,0.0,4.0,1.25,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
"Madhya Pradesh, Punjab, Haryana, West Bengal",1971.0,,,,,,,1.0,0.0,0.0,0.0,0.0,-1.0,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Madras,1969.0,,,,,,,1.0,0.0,0.0,0.0,0.0,-1.0,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1901.0,931.15,987.4876068376068,-56.33760683760687,-6.388922413981796,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1902.0,766.45,987.4876068376068,-221.0376068376069,-21.28500568687639,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1903.0,1033.65,987.4876068376068,46.16239316239319,3.74238058398536,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1904.0,678.35,987.4876068376068,-309.1376068376068,-31.32742166324284,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1905.0,739.8,987.4876068376068,-247.6876068376069,-26.430971467476148,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1906.0,967.75,987.4876068376068,-19.73760683760685,-3.313778759017281,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1907.0,912.95,987.4876068376068,-74.53760683760686,-7.545998978777522,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1908.0,982.7,987.4876068376068,-4.787606837606802,-2.192030140238349,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1909.0,908.4,987.4876068376068,-79.08760683760687,-8.621156188257421,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1910.0,1104.6,987.4876068376068,117.11239316239318,11.080992738309035,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1911.0,763.55,987.4876068376068,-223.9376068376069,-24.18761364096985,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1912.0,889.45,987.4876068376068,-98.03760683760686,-10.247325709751744,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1913.0,892.55,987.4876068376068,-94.9376068376069,-10.320340292773382,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1914.0,1119.0,987.4876068376068,131.51239316239315,13.75998198284763,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1915.0,1053.85,987.4876068376068,66.36239316239312,6.361995741698546,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1916.0,1217.35,987.4876068376068,229.8623931623932,23.121178890658182,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1917.0,1167.5500000000002,987.4876068376068,180.06239316239322,17.09057627884384,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1918.0,619.7,987.4876068376068,-367.78760683760686,-38.51171323199217,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1919.0,1045.85,987.4876068376068,58.36239316239312,5.311342600468413,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1920.0,589.4,987.4876068376068,-398.08760683760687,-39.4967376896402,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1921.0,909.95,987.4876068376068,-77.53760683760692,-8.709377500362162,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1922.0,957.5,987.4876068376068,-29.987606837606847,-3.581016834120027,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1923.0,811.0999999999999,987.4876068376068,-176.38760683760688,-18.336356984723388,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1924.0,871.2,987.4876068376068,-116.2876068376068,-12.099961904991934,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1925.0,801.45,987.4876068376068,-186.0376068376069,-19.428966210894544,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1926.0,929.1,987.4876068376068,-58.38760683760688,-6.37723236902022,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1927.0,1046.3000000000002,987.4876068376068,58.81239316239322,5.859730744617034,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1928.0,924.6,987.4876068376068,-62.887606837606825,-6.298005552573445,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1929.0,801.45,987.4876068376068,-186.0376068376069,-19.114280894089006,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1930.0,956.1,987.4876068376068,-31.387606837606818,-2.345771387856473,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1931.0,1268.3000000000002,987.4876068376068,280.8123931623932,28.440522859307432,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1932.0,1087.8,987.4876068376068,100.3123931623931,10.973990318176693,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1933.0,1327.35,987.4876068376068,339.8623931623932,34.06045871782547,1.5,High,0.0,0.0,0.0,0.0,0.0,,0,1.5,Moderate,1,Moderate,1,1.5,0,1.5,LOW,Routine monitoring recommended.
Maharashtra,1934.0,1038.3,987.4876068376068,50.81239316239311,4.392064543704025,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1935.0,988.5,987.4876068376068,1.0123931623931526,-0.594354971437387,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1936.0,1093.4,987.4876068376068,105.9123931623932,8.080663688979515,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1937.0,1116.75,987.4876068376068,129.2623931623931,12.18325717293347,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1938.0,1293.6,987.4876068376068,306.1123931623932,30.686984133481225,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1939.0,851.9,987.4876068376068,-135.58760683760687,-13.05394654787482,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1940.0,1125.35,987.4876068376068,137.86239316239318,12.736428059626846,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1941.0,801.5999999999999,987.4876068376068,-185.88760683760688,-18.177413737237387,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1942.0,1141.5,987.4876068376068,154.01239316239315,14.742521683681408,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1943.0,1005.7,987.4876068376068,18.2123931623932,2.8952329425115835,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1944.0,1226.9,987.4876068376068,239.4123931623932,24.14412712686156,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1945.0,996.4,987.4876068376068,8.912393162393187,-0.15360929063488,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1946.0,1138.3,987.4876068376068,150.8123931623931,16.235679189164284,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1947.0,1037.0,987.4876068376068,49.51239316239315,4.794726365318072,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1948.0,1099.55,987.4876068376068,112.0623931623931,11.731592894299515,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1949.0,1176.0,987.4876068376068,188.51239316239315,18.03383977115929,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1950.0,863.05,987.4876068376068,-124.43760683760684,-10.8162953259308,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1951.0,939.65,987.4876068376068,-47.83760683760687,-5.303549341407841,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1952.0,745.5,987.4876068376068,-241.98760683760685,-24.30879620096816,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1953.0,1015.7,987.4876068376068,28.21239316239314,2.7137941142229343,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1954.0,1042.75,987.4876068376068,55.26239316239321,6.194176740024592,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1955.0,1174.85,987.4876068376068,187.3623931623932,18.22905850669572,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1956.0,1179.1999999999998,987.4876068376068,191.71239316239308,21.408401991367672,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1957.0,960.35,987.4876068376068,-27.137606837606825,-2.82966317527428,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1958.0,1113.15,987.4876068376068,125.66239316239312,13.391168928682225,0.5,Moderate,0.0,0.0,0.0,0.0,0.0,,0,0.5,Low,1,Low,0,0.5,0,0.5,LOW,Routine monitoring recommended.
Maharashtra,1959.0,1362.6,987.4876068376068,375.1123931623932,36.91532425245314,1.5,High,0.0,0.0,0.0,0.0,0.0,,0,1.5,Moderate,1,Moderate,1,1.5,0,1.5,LOW,Routine monitoring recommended.
Maharashtra,1960.0,975.45,987.4876068376068,-12.03760683760686,-1.051623468823498,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1961.0,1255.65,987.4876068376068,268.1623931623932,26.60264846954501,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1962.0,1025.8,987.4876068376068,38.31239316239311,3.696813094858391,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1963.0,1023.85,987.4876068376068,36.36239316239312,3.5283964133022225,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1964.0,978.2,987.4876068376068,-9.287606837606802,-0.1421690496701781,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1965.0,767.1500000000001,987.4876068376068,-220.3376068376068,-21.147273619843816,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1966.0,920.1,987.4876068376068,-67.38760683760688,-6.647895077225142,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1967.0,1020.7,987.4876068376068,33.2123931623932,3.3844811309507605,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1968.0,873.45,987.4876068376068,-114.03760683760686,-11.060182670606116,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1969.0,988.5,987.4876068376068,1.0123931623931597,1.2222375392127691,0.0,Low,1.0,0.0,0.0,0.0,0.0,-1.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1970.0,1091.0,987.4876068376068,103.5123931623931,10.125607622652009,0.5,Moderate,1.0,0.0,0.0,0.0,0.0,-1.0,1,1.5,Moderate,1,Moderate,1,0.5,1,1.5,LOW,Routine monitoring recommended.
Maharashtra,1971.0,827.8,987.4876068376068,-159.68760683760684,-15.7936363015301,0.0,Low,1.0,0.0,0.0,0.0,0.0,-1.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1972.0,630.3499999999999,987.4876068376068,-357.1376068376069,-36.63667083792362,0.0,Low,1.0,8.0,0.0,0.0,0.0,2.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1973.0,1071.5,987.4876068376068,84.01239316239321,8.773730896864013,0.0,Low,1.0,0.0,0.0,0.0,0.0,-1.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1974.0,876.3,987.4876068376068,-111.1876068376069,-9.833500141620538,0.0,Low,2.0,67.0,0.0,0.0,12.0,2.5,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1975.0,1182.4,987.4876068376068,194.9123931623932,19.57635260624805,1.0,Moderate,3.0,10.0,0.0,0.0,25.0,0.0,1,2.0,High,1,High,2,1.0,1,2.0,HIGH,Increase monitoring and prepare local response resources.
Maharashtra,1976.0,1000.2,987.4876068376068,12.712393162393148,2.750978132799463,0.5,Moderate,3.0,3.0,0.0,0.0,0.0,-0.3333333333333333,1,1.5,Moderate,1,Moderate,1,0.5,1,1.5,LOW,Routine monitoring recommended.
Maharashtra,1977.0,1007.6,987.4876068376068,20.11239316239317,2.5628427945833554,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Maharashtra,1978.0,1066.5,987.4876068376068,79.01239316239321,7.249212391181301,0.5,Moderate,7.0,79.0,6.0,0.0,0.0,1.0,1,1.5,Moderate,1,Moderate,1,0.5,1,1.5,LOW,Routine monitoring recommended.
Maharashtra,1979.0,1057.0,987.4876068376068,69.51239316239315,7.956104197300719,0.5,Moderate,11.0,72.0,36.0,0.0,2212.0,0.9090909090909092,1,1.5,Moderate,1,Moderate,1,0.5,1,1.5,LOW,Routine monitoring recommended.
Maharashtra,1980.0,991.05,987.4876068376068,3.562393162393107,0.9646913564152468,0.0,Low,12.0,84.0,7.0,0.0,62.0,0.5833333333333334,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1981.0,1074.1999999999998,987.4876068376068,86.71239316239308,8.461683093149603,0.0,Low,21.0,69.0,15.0,0.0,13300.0,-0.1904761904761904,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1982.0,804.0,987.4876068376068,-183.48760683760685,-18.204410569436604,0.0,Low,9.0,3.0,12.0,0.0,40.0,-0.5555555555555556,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Maharashtra,1983.0,1079.6,987.4876068376068,92.11239316239318,8.834457755041862,0.5,Moderate,15.0,341.0,36.0,0.0,163.0,1.3333333333333333,1,1.5,Moderate,1,Moderate,1,0.5,1,1.5,LOW,Routine monitoring recommended.
Maharashtra,1984.0,795.25,987.4876068376068,-192.23760683760685,-18.69647804535004,0.0,Low,17.0,389.0,4.0,0.0,0.0,0.8235294117647058,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
